JobID|JobName|Partition|NodeList|ReqMem|AllocCPUS|Elapsed|State
11749999_9|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:40:34|COMPLETED
11749999_10|DGB-XGB_openml|zen5_mpi|node742|90G|1|08:53:17|COMPLETED
11749999_11|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:18:34|COMPLETED
11749999_12|DGB-XGB_openml|zen5_mpi|node740|90G|1|00:09:27|COMPLETED
11749999_13|DGB-XGB_openml|zen5_mpi|node740|90G|1|03:53:55|COMPLETED
11749999_14|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:15:59|COMPLETED
11749999_15|DGB-XGB_openml|zen5_mpi|node743|90G|1|01:30:54|COMPLETED
11749999_16|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:08:19|COMPLETED
11749999_17|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:08:34|COMPLETED
11749999_18|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:03:00|FAILED
11750058_0|LSSboost_openml|zen4|node605|60G|1|00:27:14|COMPLETED
11750058_1|LSSboost_openml|zen4|node605|60G|1|00:42:30|COMPLETED
11750058_2|LSSboost_openml|zen4|node605|60G|1|00:27:19|COMPLETED
11750058_3|LSSboost_openml|zen4|node611|60G|1|00:24:11|COMPLETED
11750058_4|LSSboost_openml|zen4|node611|60G|1|00:31:51|COMPLETED
11750058_5|LSSboost_openml|zen4|node611|60G|1|00:39:54|COMPLETED
11750058_6|LSSboost_openml|zen4|node617|60G|1|00:48:18|COMPLETED
11750058_7|LSSboost_openml|zen4|node617|60G|1|01:12:35|COMPLETED
11750058_8|LSSboost_openml|zen4|node618|60G|1|00:26:24|COMPLETED
11750058_9|LSSboost_openml|zen4|node618|60G|1|00:28:50|COMPLETED
11750058_10|LSSboost_openml|zen4|node602|60G|1|07:29:07|OUT_OF_MEMORY
11750058_11|LSSboost_openml|zen4|node605|60G|1|00:38:23|COMPLETED
11750058_12|LSSboost_openml|zen4|node601|60G|1|00:22:20|COMPLETED
11750058_13|LSSboost_openml|zen4|node603|60G|1|02:22:44|COMPLETED
11750058_14|LSSboost_openml|zen4|node602|60G|1|00:23:10|COMPLETED
11750058_15|LSSboost_openml|zen4|node604|60G|1|02:28:20|COMPLETED
11750058_16|LSSboost_openml|zen4|node600|60G|1|00:32:04|COMPLETED
11750058_17|LSSboost_openml|zen4|node611|60G|1|00:13:51|COMPLETED
11750058_18|LSSboost_openml|zen4|node601|60G|1|00:02:58|FAILED
11750069_0|LSSboost_openml|zen4|node618|60G|1|00:25:45|COMPLETED
11750069_1|LSSboost_openml|zen4|node605|60G|1|00:30:37|COMPLETED
11750069_2|LSSboost_openml|zen4|node605|60G|1|00:33:44|COMPLETED
11750069_3|LSSboost_openml|zen4|node601|60G|1|00:23:22|COMPLETED
11750069_4|LSSboost_openml|zen4|node618|60G|1|00:39:35|COMPLETED
11750069_5|LSSboost_openml|zen4|node602|60G|1|00:44:56|COMPLETED
11750069_6|LSSboost_openml|zen4|node611|60G|1|00:48:16|COMPLETED
11750069_7|LSSboost_openml|zen4|node611|60G|1|01:09:27|COMPLETED
11750069_8|LSSboost_openml|zen4|node611|60G|1|00:26:07|COMPLETED
11750069_9|LSSboost_openml|zen4|node605|60G|1|00:30:41|COMPLETED
11750069_10|LSSboost_openml|zen4|node605|60G|1|09:40:21|COMPLETED
11750069_11|LSSboost_openml|zen4|node617|60G|1|00:42:28|COMPLETED
11750069_12|LSSboost_openml|zen4|node601|60G|1|00:17:32|COMPLETED
11750069_13|LSSboost_openml|zen4|node618|60G|1|02:53:56|COMPLETED
11750069_14|LSSboost_openml|zen4|node600|60G|1|00:39:16|COMPLETED
11750069_15|LSSboost_openml|zen5_mpi|node718|60G|1|01:11:14|COMPLETED
11750069_16|LSSboost_openml|zen4|node605|60G|1|00:35:41|COMPLETED
11750069_17|LSSboost_openml|zen4|node605|60G|1|00:14:38|COMPLETED
11750069_18|LSSboost_openml|zen4|node611|60G|1|00:03:01|FAILED
11752126_0|LSSboost_openml|zen5_mpi|node711|60G|1|00:28:18|COMPLETED
11752126_1|LSSboost_openml|zen5_mpi|node713|60G|1|00:34:44|COMPLETED
11752126_2|LSSboost_openml|zen5_mpi|node713|60G|1|00:33:14|COMPLETED
11752126_3|LSSboost_openml|zen5_mpi|node713|60G|1|00:22:39|COMPLETED
11752126_4|LSSboost_openml|zen5_mpi|node719|60G|1|00:35:03|COMPLETED
11752126_5|LSSboost_openml|zen5_mpi|node719|60G|1|00:44:20|COMPLETED
11752126_6|LSSboost_openml|zen4|node602|60G|1|00:49:36|COMPLETED
11752126_7|LSSboost_openml|zen4|node601|60G|1|01:05:08|COMPLETED
11752126_8|LSSboost_openml|zen5_mpi|node711|60G|1|00:21:38|COMPLETED
11752126_9|LSSboost_openml|zen5_mpi|node717|60G|1|00:32:24|COMPLETED
11752126_10|LSSboost_openml|zen5_mpi|node717|60G|1|03:00:13|OUT_OF_MEMORY
11752126_11|LSSboost_openml|zen4|node608|60G|1|00:44:09|COMPLETED
11752126_12|LSSboost_openml|zen4|node614|60G|1|00:29:13|COMPLETED
11752126_13|LSSboost_openml|zen4|node601|60G|1|02:12:09|COMPLETED
11752126_14|LSSboost_openml|zen5_mpi|node711|60G|1|00:33:17|COMPLETED
11752126_15|LSSboost_openml|zen5_mpi|node719|60G|1|01:51:18|COMPLETED
11752126_16|LSSboost_openml|zen5_mpi|node741|60G|1|00:25:35|COMPLETED
11752126_17|LSSboost_openml|zen5_mpi|node741|60G|1|00:17:19|COMPLETED
11752126_18|LSSboost_openml|zen5_mpi|node741|60G|1|00:03:09|FAILED
11752184_0|LSSboost_openml|zen5_mpi|node717|60G|1|00:26:48|COMPLETED
11752184_1|LSSboost_openml|zen5_mpi|node719|60G|1|00:30:17|COMPLETED
11752184_2|LSSboost_openml|zen5_mpi|node741|60G|1|00:35:17|COMPLETED
11752184_3|LSSboost_openml|zen5_mpi|node741|60G|1|00:22:14|COMPLETED
11752184_4|LSSboost_openml|zen5_mpi|node743|60G|1|00:30:55|COMPLETED
11752184_5|LSSboost_openml|zen5_mpi|node741|60G|1|00:43:42|COMPLETED
11752184_6|LSSboost_openml|zen5_mpi|node717|60G|1|00:42:54|COMPLETED
11752184_7|LSSboost_openml|zen5_mpi|node742|60G|1|01:09:40|COMPLETED
11752184_8|LSSboost_openml|zen4|node617|60G|1|00:24:18|COMPLETED
11752184_9|LSSboost_openml|zen4|node602|60G|1|00:30:18|COMPLETED
11752184_10|LSSboost_openml|zen5_mpi|node741|60G|1|03:11:03|OUT_OF_MEMORY
11752184_11|LSSboost_openml|zen5_mpi|node743|60G|1|00:45:59|COMPLETED
11752184_12|LSSboost_openml|zen5_mpi|node743|60G|1|00:31:21|COMPLETED
11752184_13|LSSboost_openml|zen5_mpi|node743|60G|1|02:15:21|COMPLETED
11752184_14|LSSboost_openml|zen5_mpi|node743|60G|1|00:35:38|COMPLETED
11752184_15|LSSboost_openml|zen5_mpi|node713|60G|1|01:50:38|COMPLETED
11752184_16|LSSboost_openml|zen5_mpi|node711|60G|1|00:25:21|COMPLETED
11752184_17|LSSboost_openml|zen5_mpi|node713|60G|1|00:17:11|COMPLETED
11752184_18|LSSboost_openml|zen4|node605|60G|1|00:03:41|FAILED
11752710_0|DGB-XGB_openml|zen5_mpi|node708|90G|1|00:15:06|COMPLETED
11752710_1|DGB-XGB_openml|zen5_mpi|node708|90G|1|00:18:53|COMPLETED
11752710_2|DGB-XGB_openml|zen5_mpi|node710|90G|1|00:26:02|COMPLETED
11752710_3|DGB-XGB_openml|zen5_mpi|node711|90G|1|00:09:15|COMPLETED
11752710_4|DGB-XGB_openml|zen5_mpi|node715|90G|1|00:13:39|COMPLETED
11752710_5|DGB-XGB_openml|zen5_mpi|node715|90G|1|00:17:07|COMPLETED
11752710_6|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:16:55|COMPLETED
11752710_7|DGB-XGB_openml|zen5_mpi|node717|90G|1|03:27:13|COMPLETED
11752710_8|DGB-XGB_openml|zen5_mpi|node718|90G|1|00:10:43|COMPLETED
11752710_9|DGB-XGB_openml|zen5_mpi|node718|90G|1|00:12:27|COMPLETED
11752710_10|DGB-XGB_openml|zen5_mpi|node741|90G|1|05:18:34|COMPLETED
11752710_11|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:17:59|COMPLETED
11752710_12|DGB-XGB_openml|zen5_mpi|node707|90G|1|00:07:25|COMPLETED
11752710_13|DGB-XGB_openml|zen5_mpi|node701|90G|1|06:40:26|COMPLETED
11752710_14|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:15:47|COMPLETED
11752710_15|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:52:11|COMPLETED
11752710_16|DGB-XGB_openml|zen5_mpi|node707|90G|1|00:07:09|COMPLETED
11752710_17|DGB-XGB_openml|zen5_mpi|node707|90G|1|00:06:00|COMPLETED
11752710_18|DGB-XGB_openml|zen5_mpi|node711|90G|1|00:03:06|FAILED
11756568_10|LSSboost_openml|zen4|node616|80G|1|03:05:24|OUT_OF_MEMORY
11757226_0|LSSboost_openml|zen5_mpi|node743|80G|1|00:37:08|COMPLETED
11757226_1|LSSboost_openml|zen5_mpi|node713|80G|1|00:55:42|COMPLETED
11757226_2|LSSboost_openml|zen4|node613|80G|1|00:38:07|COMPLETED
11757226_3|LSSboost_openml|zen5_mpi|node741|80G|1|00:26:13|COMPLETED
11757226_4|LSSboost_openml|zen4|node617|80G|1|00:42:03|COMPLETED
11757226_5|LSSboost_openml|zen5_mpi|node741|80G|1|00:46:29|COMPLETED
11757226_6|LSSboost_openml|zen5_mpi|node717|80G|1|00:59:08|COMPLETED
11757226_7|LSSboost_openml|zen5_mpi|node719|80G|1|01:33:38|COMPLETED
11757226_8|LSSboost_openml|zen5_mpi|node742|80G|1|00:25:03|COMPLETED
11757226_9|LSSboost_openml|zen4|node603|80G|1|00:38:04|COMPLETED
11757226_10|LSSboost_openml|zen4|node612|80G|1|13:48:28|COMPLETED
11757226_11|LSSboost_openml|zen5_mpi|node708|80G|1|01:05:32|COMPLETED
11757226_12|LSSboost_openml|zen5_mpi|node715|80G|1|00:24:28|COMPLETED
11757226_13|LSSboost_openml|zen4|node602|80G|1|03:49:45|COMPLETED
11757226_14|LSSboost_openml|zen5_mpi|node718|80G|1|00:40:47|COMPLETED
11757226_15|LSSboost_openml|zen5_mpi|node741|80G|1|01:26:29|COMPLETED
11757226_16|LSSboost_openml|zen5_mpi|node707|80G|1|00:30:43|COMPLETED
11757226_17|LSSboost_openml|zen5_mpi|node713|80G|1|00:19:58|COMPLETED
11767116_0|LSSboost_uci|zen5_mpi|node701|60G|1|00:05:13|FAILED
11767116_1|LSSboost_uci|zen5_mpi|node711|60G|1|00:06:20|FAILED
11767116_2|LSSboost_uci|zen5_mpi|node715|60G|1|00:07:25|FAILED
11767116_3|LSSboost_uci|zen5_mpi|node717|60G|1|00:16:48|FAILED
11767116_4|LSSboost_uci|zen5_mpi|node719|60G|1|00:14:29|FAILED
11767116_5|LSSboost_uci|zen4|node617|60G|1|00:19:57|FAILED
11767116_6|LSSboost_uci|zen5_mpi|node743|60G|1|00:37:49|FAILED
11767116_7|LSSboost_uci|zen4|node611|60G|1|00:06:27|FAILED
11767116_8|LSSboost_uci|zen4|node611|60G|1|00:06:17|FAILED
11767116_9|LSSboost_uci|zen4|node602|60G|1|19:33:32|FAILED
11767272_0|XGLSSboost_uci|zen5_mpi|node701|40G|1|00:01:44|FAILED
11767272_1|XGLSSboost_uci|zen5_mpi|node707|40G|1|00:02:14|FAILED
11767272_2|XGLSSboost_uci|zen5_mpi|node711|40G|1|00:01:56|FAILED
11767272_3|XGLSSboost_uci|zen5_mpi|node713|40G|1|00:04:21|FAILED
11767272_4|XGLSSboost_uci|zen5_mpi|node718|40G|1|00:03:06|FAILED
11767272_5|XGLSSboost_uci|zen5_mpi|node718|40G|1|00:02:33|FAILED
11767272_6|XGLSSboost_uci|zen5_mpi|node741|40G|1|00:08:34|FAILED
11767272_7|XGLSSboost_uci|zen5_mpi|node715|40G|1|00:02:14|FAILED
11767272_8|XGLSSboost_uci|zen4|node616|40G|1|00:01:49|FAILED
11767272_9|XGLSSboost_uci|zen4|node611|40G|1|01:31:30|FAILED
11793856_0|LSSboost_uci|zen4|node603|60G|1|00:01:17|FAILED
11793856_1|LSSboost_uci|zen4|node603|60G|1|00:01:16|FAILED
11793856_2|LSSboost_uci|zen4|node607|60G|1|00:01:15|FAILED
11793856_3|LSSboost_uci|zen4|node611|60G|1|00:57:17|FAILED
11793856_4|LSSboost_uci|zen5_mpi|node704|60G|1|00:59:32|FAILED
11793856_5|LSSboost_uci|zen5_mpi|node704|60G|1|00:44:42|FAILED
11793856_6|LSSboost_uci|zen5_mpi|node705|60G|1|01:32:55|FAILED
11793856_7|LSSboost_uci|zen5_mpi|node706|60G|1|00:01:25|FAILED
11793856_8|LSSboost_uci|zen5_mpi|node706|60G|1|00:01:24|FAILED
11793856_9|LSSboost_uci|zen5_mpi|node707|60G|1|1-04:29:02|FAILED
11793866_0|XGLSSboost_uci|zen4|node607|40G|1|00:01:01|FAILED
11793866_1|XGLSSboost_uci|zen4|node610|40G|1|00:01:04|FAILED
11793866_2|XGLSSboost_uci|zen4|node612|40G|1|00:01:01|FAILED
11793866_3|XGLSSboost_uci|zen5_mpi|node704|40G|1|03:32:38|COMPLETED
11793866_4|XGLSSboost_uci|zen5_mpi|node708|40G|1|01:34:28|COMPLETED
11793866_5|XGLSSboost_uci|zen5_mpi|node709|40G|1|01:12:26|COMPLETED
11793866_6|XGLSSboost_uci|zen5_mpi|node709|40G|1|00:59:27|COMPLETED
11793866_7|XGLSSboost_uci|zen5_mpi|node710|40G|1|00:01:01|FAILED
11793866_8|XGLSSboost_uci|zen5_mpi|node710|40G|1|00:01:01|FAILED
11793866_9|XGLSSboost_uci|zen5_mpi|node710|40G|1|01:36:51|COMPLETED
11793975_0|PGBM_openml|ampere_gpu|node409|60G|1|00:16:48|COMPLETED
11793975_1|PGBM_openml|ampere_gpu|node409|60G|1|00:13:30|COMPLETED
11793975_2|PGBM_openml|ampere_gpu|node409|60G|1|00:13:39|COMPLETED
11793975_3|PGBM_openml|ampere_gpu|node409|60G|1|00:13:54|COMPLETED
11793975_4|PGBM_openml|ampere_gpu|node403|60G|1|00:13:45|COMPLETED
11793975_5|PGBM_openml|ampere_gpu|node408|60G|1|00:14:31|COMPLETED
11793975_6|PGBM_openml|ampere_gpu|node408|60G|1|00:14:00|COMPLETED
11793975_7|PGBM_openml|ampere_gpu|node403|60G|1|00:14:05|COMPLETED
11793975_8|PGBM_openml|ampere_gpu|node408|60G|1|00:14:57|COMPLETED
11793975_9|PGBM_openml|ampere_gpu|node408|60G|1|00:14:10|COMPLETED
11793975_10|PGBM_openml|ampere_gpu|node402|60G|1|00:01:06|FAILED
11793975_11|PGBM_openml|ampere_gpu|node402|60G|1|00:14:34|COMPLETED
11793975_12|PGBM_openml|ampere_gpu|node402|60G|1|00:14:15|COMPLETED
11793975_13|PGBM_openml|ampere_gpu|node403|60G|1|00:12:51|COMPLETED
11793975_14|PGBM_openml|ampere_gpu|node400|60G|1|00:14:05|COMPLETED
11793975_15|PGBM_openml|ampere_gpu|node400|60G|1|00:14:26|COMPLETED
11793975_16|PGBM_openml|ampere_gpu|node408|60G|1|00:12:28|COMPLETED
11793975_17|PGBM_openml|ampere_gpu|node408|60G|1|00:12:04|COMPLETED
11793975_18|PGBM_openml|ampere_gpu|node402|60G|1|00:04:18|FAILED
11803285_4|lsf_uci|zen5_mpi|node703|90G|8|05:10:35|FAILED
11820048_4|lsf_uci|zen5_mpi|node714|90G|8|04:54:07|COMPLETED
