suite,config,model,natural_gradient,mode,stabilization,standardize,safety,job,source_file,dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time_run,time_HP,WQL01-mean,WQL01-std,WQL05-mean,WQL05-std,WQL09-mean,WQL09-std,WQL_avg-mean,WQL_avg-std
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,abalone,2.1601765726828344,0.1124676182129129,2.1488279859863106,0.0628222632707317,1.1097112174375332,0.04176223137933009,2.1136890296375337,0.03725132843534556,1.0039778122000007,0.01764154136799716,5.543811718622844,657.0160677433014,0.2796404535064134,0.015259282660525723,0.7623027574750407,0.028273425687115664,0.4637291633997427,0.037398970913605244,0.5018907914603989,0.024815713505532636
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,yprop_4_1,0.02865083345686423,0.004785667377196569,-2.076665004028985,0.24384136337050819,0.014387151382018423,0.000652699977031005,0.027041749803891346,0.000587290035942123,0.012654598421872923,0.0001493455657762464,21.872396177715725,1143.6256484985352,0.0038024076787192143,0.0003477386712989428,0.009687441987825847,0.0003713797539359592,0.0060673837284036004,0.0003517631235343938,0.00651907779831622,0.0003274537029759891
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,sulfur,0.022722906061184982,0.0047051663788110374,-2.541900890811252,0.8317517701731288,0.009626615325077163,0.0009560239137942576,0.017709874979056437,0.0010833282480363548,0.008083259653979274,0.0001433215116790847,58.04716343349881,1548.170505285263,0.0026329430390211643,0.00014906144745522408,0.006689385030864197,0.0006047952268339289,0.0036760595656966486,0.0006183630425156887,0.004332795878527337,0.000452342967747199
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,elevators,0.002932952602433233,9.597254788339276e-05,-4.380516176164259,0.08831678869621194,0.001464328751106496,3.2580047998057626e-05,0.0026654126830811297,3.256963840999698e-05,0.0012010839319746335,1.0539065813805769e-05,65.08564596705966,2544.356477499008,0.0004045529100529101,1.3316824150257546e-05,0.0009843690615384986,1.955785510082619e-05,0.0006148117670602038,2.645033803425314e-05,0.0006679112462172043,1.680323706896938e-05
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,MiamiHousing2016,0.17812324086036163,0.01136764123213606,-0.21263462418404305,0.11296519157864275,0.09276659356721415,0.0044141638030094224,0.16526713428159714,0.003986992956882044,0.07250054071438299,0.0008375710273705653,33.63170001241896,1794.7710919380188,0.035167751946688953,0.002517695585337618,0.0615049892222718,0.0024875664764334336,0.030908655822503732,0.0019829357593854954,0.04252713233048817,0.0021634024178585213
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,Ailerons,0.00016127274921968503,4.2186378923221855e-06,-5.97552946153504,0.0007797969834623079,9.049058828282829e-05,2.962631484992087e-06,0.00012445777777777778,2.9434735847304157e-06,3.39671894949495e-05,3.2521956043602465e-07,104.9412977165646,2361.7702252864838,3.623814141414142e-05,1.8564883658524929e-06,5.701414141414142e-05,1.6694033240719898e-06,3.444799999999999e-05,1.8664602483272603e-06,4.256676094276094e-05,1.4293177109208626e-06
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,pol,5.162551291269915,0.40074719364762457,2.268727427647497,0.1011077910152208,1.2566966666666666,0.11153917017292267,2.0492814814814815,0.14085344376346445,0.7925848148148148,0.035406528402385305,87.02336920632257,2626.4189105033875,0.4197407407407408,0.0725044498894536,0.8299999999999998,0.06805952369383801,0.475437037037037,0.046401586936582195,0.5750592592592592,0.058204584077903666
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,houses,0.24129127073282136,0.007059199577760767,0.04368742004837908,0.06559324476938447,0.1257686044346813,0.003096000978905151,0.2292854427308069,0.003208882315296983,0.1035168382961256,0.0005328266835939172,73.79218151834276,3018.3324117660522,0.041854629534850724,0.0016462282763844574,0.08443034974980093,0.0016623778761361639,0.04540068232066278,0.002711582656501938,0.05722855386843814,0.0014978483617872408
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,Bike_Sharing_Demand,101.23631785388638,2.505623503415803,5.591332609398449,0.04250988303088978,48.394806367674626,1.290668047634659,93.14106723539366,1.6518487690968875,44.74626086771904,0.5937476772609851,90.35878472858005,2962.5204226970673,13.20648435779937,0.326136421392412,33.81491167661398,0.8840493196341334,17.446747367350216,0.7244215674977618,21.489381133921185,0.6061651999561097
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,house_sales,0.19034467994581108,0.0026289912208544665,-0.18616441482763085,0.03145973853616327,0.10317742508551633,0.001932768462038195,0.18985961665313902,0.0017105347700125764,0.08668219156762269,0.0005100135712283029,76.13406483332317,3483.3908503055573,0.03622404054963991,0.001196893414238189,0.06937742328328751,0.0010835834366109895,0.035111154313338916,0.0012165454216738608,0.04690420604875545,0.0009546788194236562
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,superconduct,10.254210362938563,0.32962003058218514,3.4894579516695874,0.2406093526823101,4.453232026055923,0.1335421507072796,8.095272258605956,0.164846337444468,3.6420402325500336,0.052329979809718145,67.83267090055678,2841.6746208667755,1.6708286172222564,0.07631756892783782,2.9728319065589996,0.07095301773245492,1.4483760919580038,0.08682778682101763,2.0306788719130866,0.06863981463663313
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,house_16H,0.5950360880701573,0.06464500365294772,0.860193996977272,0.28309059457431773,0.23277122195740388,0.008296681827708442,0.44140217606294224,0.007806719263627887,0.2086309541055383,0.003536930120809931,129.38177927335104,4169.447184085846,0.06924288947848704,0.004975564773626985,0.15859263557668252,0.005482804352868461,0.08413444135287729,0.0034788236611540276,0.10398998880268227,0.003810257307544816
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,diamonds,0.2340660911037735,0.002441295093497261,-0.035682862820931735,0.011006158866644631,0.13064115900285964,0.0011472504111941098,0.25171835094787154,0.0010469705642054466,0.12107719194501196,0.0003894690036432008,336.39325692918567,9043.825781583786,0.04068207597373758,0.000542840023036773,0.09191996294316278,0.0007362779622867115,0.041448752648708606,0.0006112190531377948,0.05801693052186965,0.0004944395076130234
openml,GluonTS_LSF/?/None/None,GluonTS_LSF,,,,,,,openml_GluonTS_LSF.csv,nyc-taxi-green-dec-2016,0.35212422411854183,0.0014093316731368512,-0.016553459190437457,0.05749413362405822,0.13191032833814748,0.0006082606338930437,0.2522101005974851,0.0008388715144742378,0.12029977225933769,0.00038947031882608906,3087.3486531575522,91908.03257060051,0.04872567875431967,0.0004506939154248273,0.08839899396208865,0.0003566716453331596,0.04410930835602944,0.00036144005185474086,0.060411327024145915,0.0003177747382537747
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,abalone,2.2144203,0.12017377,2.125386658057506,0.06070677683150281,1.1514859223670981,0.05256213819572336,2.21264953983823,0.06185711362465184,1.0611636174711316,0.029014475889034646,0.5331118371751573,1220.3245782852173,0.29004082470051046,0.009334824513481608,0.7930359329727988,0.029879450403510074,0.4508833943928601,0.036185599009126115,0.5113200506887232,0.023389665883788692
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,wine_quality,0.6922571,0.023716725,1.0294774035263639,0.03781882620215529,0.3855459220115717,0.014496415383853708,0.73086492059159,0.013414071361081015,0.3453189985800184,0.006202241218884309,0.8567838668823242,1648.645941734314,0.11826360005487063,0.003770122271329687,0.2711204657492395,0.010126346287768763,0.12001795171052411,0.006265939467288724,0.16980067250487807,0.005970188810121073
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,cpu_act,2.6081457,0.13060299,2.276043670762654,0.04844842007738539,1.353601653979621,0.05078967465885383,2.4745214484573568,0.07947365837442079,1.1209197944777352,0.03610970057973887,2.379703548219469,1649.7544717788696,0.4669688186166201,0.019869043638214665,0.941422219147062,0.03297042013370882,0.38724252848923624,0.020316145328213468,0.5985445220843061,0.02192196757233696
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,elevators,0.0020859229870638777,6.603431371305647e-05,-4.805502602719844,0.015396545419680387,0.0011263061958097563,2.2111129100850845e-05,0.0023769691463603726,1.9074494473481076e-05,0.0012506629505506161,7.05112828866229e-06,12.536739190419516,1684.0503792762756,0.0003392292867722909,6.934046844540725e-06,0.0007666609503360703,1.2238932544683215e-05,0.00039388692294159704,1.4332432973166078e-05,0.0004999257200166528,1.010108934359634e-05
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,sulfur,0.01855766847702006,0.003372516087476874,-2.9118229711830494,0.05085185982749452,0.007880044248183527,0.00042625407516858743,0.017458155955745482,0.0007967693488073566,0.009578111707561954,0.0004650421930002229,0.6546350320180258,1940.278002023697,0.0025889029499665058,0.00016719581783310528,0.005309115000804752,0.0002463076692970267,0.00274600240852224,0.0002980209260351081,0.0035480067864311657,0.00021243542542721136
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,pol,6.652705,0.43817538,2.3950437078396405,0.1925766607278158,2.3461727903531053,0.22300078486968652,4.514789369322793,0.7337284108232932,2.168616578969688,0.533737545829608,13.090828604168362,2207.7353041172028,0.7242706040808263,0.07027759823329345,1.6558498661959613,0.16585407886308295,0.7656666053231038,0.09026358232147615,1.0485956918666304,0.10722351322425375
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,MiamiHousing2016,0.15693560406950124,0.0066882806418647675,-0.5940345451295873,0.04366557549985634,0.07985382984714993,0.002735139110694586,0.15043910199603905,0.0027898237047538623,0.07058527214888916,0.0014612099505244888,6.109929217232598,2455.988998413086,0.027942766726161954,0.001528108071860544,0.054922206965472425,0.0017434824315468915,0.023411298620171328,0.0007543039186995679,0.03542542410393524,0.0012196510687120785
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,Ailerons,0.00015989217993929184,5.083771755486186e-06,-7.425750098964871,0.029791108384130828,8.373626215378421e-05,2.328327917864034e-06,0.0001682196364216441,2.18703398632905e-06,8.448337426785988e-05,1.0993090800180057e-06,14.71883922153049,2338.6966865062714,2.8741820611765075e-05,9.54725094473935e-07,5.6558836486707954e-05,1.6559190319562284e-06,2.6364765036687883e-05,1.0884188353964742e-06,3.7221807378386974e-05,1.0745336909775955e-06
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,Brazilian_houses,0.06897722853247451,0.032330931574247566,-2.2881385328432553,0.03788430181477832,0.017353053469358407,0.0016153835959197935,0.036405836014020754,0.0023231969192533774,0.019052782544662347,0.00095859935853751,15.845133410559761,2336.8855912685394,0.005907616846695411,0.0005212247332937706,0.011475186207241103,0.000989860359895621,0.006011688383303176,0.0009767487185607952,0.007798163812413231,0.0007275359341896082
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,houses,0.23135067879044202,0.008440983255885305,-0.16374775061941774,0.05674429992231497,0.11821589675355934,0.0037474159138015458,0.22191201329200494,0.0046980346444225225,0.10369611653844558,0.0015159616610339404,4.492500755521986,2582.402449131012,0.0363291443420255,0.0009125153145784613,0.0814948680203555,0.0023003050789353464,0.03964378226719313,0.002351470725130195,0.0524892648765247,0.0017280688069244664
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,yprop_4_1,0.028650859021558048,0.004752854684604764,-2.150737720098544,0.2192475639994524,0.014842677327421235,0.0006840139805631745,0.029888254849193354,0.000685282976959,0.015045577521772126,0.00029706043111697744,0.5762945016225179,3239.633887529373,0.003992512025219115,0.00032304504676176665,0.009788928580051476,0.00042540164410704326,0.006212222847352717,0.00028410680743026523,0.00666455448420777,0.00032094761668887035
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,house_16H,0.5899135003420252,0.06771262590763245,0.38407117701962173,0.04882322114288013,0.22179826840227002,0.007942218992913927,0.4162325427055923,0.010205148816346198,0.1944342743033223,0.0035454925855742145,1.765660630332099,3558.768929004669,0.07059141451216423,0.0042724009863535604,0.15279677982431747,0.0049213636346362895,0.07226556814375895,0.0028119925608903443,0.09855125416008022,0.0035808444520612046
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,house_sales,0.18071978330593994,0.0029508732604876632,-0.3979661854333655,0.019865166562817064,0.09428029565813385,0.0016827426770655968,0.18511362068117088,0.001931643359360069,0.09083332502303698,0.0009935194213166836,2.3488605287339954,3776.7056341171265,0.03205121254252832,0.000597067971441038,0.06425045330164354,0.0011679664117551626,0.029311147177543944,0.0006923618481985459,0.04187093767390526,0.0007807428708952275
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,Bike_Sharing_Demand,105.79368973704798,2.5945352268154376,5.780775698140298,0.02572210258881859,53.11984509101212,1.4085168457421682,102.24892565385724,1.6779125597371316,49.129080562845125,0.5808784446669347,15.567746586269802,3555.41667675972,12.50197412563076,0.29469826487989326,38.36348253040858,0.9485506106042487,17.65672734639725,0.6264391757135978,22.8407280008122,0.6034125141282835
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,diamonds,0.23474855955420862,0.0023873659406226672,-0.060861415086689026,0.012422013942653732,0.13096581552923597,0.001374881510739584,0.255878059976042,0.0008452073976467728,0.12491224444680607,0.000748946714344025,6.744777017169529,5932.941612005234,0.0397624586853999,0.0005083540023806201,0.09198815303984414,0.0009010306827278691,0.04053540989038956,0.0005143754211908643,0.057428673871877875,0.0005818303559421508
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,superconduct,11.628006099691703,0.5040110626813209,3.513345636614707,0.0833384595916741,5.49475961729533,0.3234510814779464,10.131749812132394,0.6593058800406479,4.636990194837065,0.33915403447880854,14.63386681344774,7834.7324686050415,1.6760097430927778,0.07903985628812503,3.9396318116450564,0.25576721098455857,1.5749185898327354,0.09236585647449544,2.3968533815235236,0.13490275553836634
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,medical_charges,0.08164115215294945,0.0019751738676949617,-1.2059263291886444,0.03130120118148544,0.03879872063594422,0.0005173095950987312,0.08063560988710344,0.0005609766149402894,0.04183688925115923,0.00011775762318551436,18.538287056816948,15242.503430843353,0.009822196969867678,7.65788912468709e-05,0.025807922377207356,0.00030792706825341783,0.017678182041271497,0.00037370615808375086,0.017769433796115508,0.00024705788851528285
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11733005,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11733005.csv,nyc-taxi-green-dec-2016,0.3847468876979849,0.003018419687450398,-0.3492376917817257,0.038814213674208155,0.16511322742953005,0.002177813961701221,0.31606393443506486,0.003920405775431662,0.15095070700553478,0.0018387912368517682,348.58695753415424,56084.67102718353,0.05895537163728432,0.0017861754458970975,0.11485292526872083,0.0009900348007710802,0.04530153216229536,0.0006189201401769573,0.07303660968943351,0.0010637205731551295
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11757226,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11757226.csv,wine_quality,0.6878975,0.023683522,1.0250582033462698,0.03794677493007651,0.38154765830931797,0.015038444570185498,0.7233650070315935,0.015869019256770978,0.34181734872227537,0.0044724399564433975,0.502761099073622,1514.9258825778961,0.12129103560890624,0.0033779054776954223,0.2630783500379757,0.010916903105026958,0.11963276810415271,0.006567447659257227,0.16800071791701154,0.005882179859330343
openml,LSSboost/natural/exp/MAD,LSSboost,True,exp,MAD,False,False,11757226,openml_LSSboost_natural_exp_MAD_std_False_safety_False_job_11757226.csv,cpu_act,8.26816,16.298273,4.05734225808247,4.307639168409268,4.699906923010441,9.676909475599814,9.181119995517864,19.31029415125614,4.481213072507423,9.633422371037241,2.1057478057013617,2140.5330822467804,1.798584713458309,3.8024083092995635,3.745210563093574,8.070550865420756,0.5271435511713869,0.5232914064224989,2.0236462759077565,4.132039028534495
